#contig_id	CELEG	ECOLI	HSAPI	PAERU	taxonomy	fraction_reads
CELEG.contig_1096	1911	0	0	0	CELEG	1.00
CELEG.contig_1097	8967	0	0	0	CELEG	1.00
CELEG.contig_1098	8720	0	0	0	CELEG	1.00
CELEG.contig_1099	31104	0	0	0	CELEG	1.00
CELEG.contig_11	28783	0	0	0	CELEG	1.00
CELEG.contig_110	10372	0	0	0	CELEG	1.00
CELEG.contig_1100	13100	0	0	0	CELEG	1.00
CELEG.contig_1101	9521	0	0	0	CELEG	1.00
CELEG.contig_1102	14965	0	0	0	CELEG	1.00
CELEG.contig_1103	10275	0	0	0	CELEG	1.00
CELEG.contig_1104	21447	0	0	0	CELEG	1.00
CELEG.contig_1105	24744	0	0	0	CELEG	1.00
CELEG.contig_1106	3760	0	0	0	CELEG	1.00
CELEG.contig_1107	19449	0	3	0	CELEG	1.00
CELEG.contig_1108	17869	0	9	0	CELEG	1.00
CELEG.contig_1109	39357	0	0	0	CELEG	1.00
CELEG.contig_111	5484	0	0	0	CELEG	1.00
CELEG.contig_1110	17677	0	0	0	CELEG	1.00
CELEG.contig_1111	21233	0	0	0	CELEG	1.00
CELEG.contig_1112	10069	0	0	0	CELEG	1.00
CELEG.contig_1113	23827	0	0	0	CELEG	1.00
CELEG.contig_1114	24432	0	0	0	CELEG	1.00
CELEG.contig_1115	14332	0	0	0	CELEG	1.00
CELEG.contig_1116	6498	0	0	0	CELEG	1.00
CELEG.contig_1117	14846	0	0	0	CELEG	1.00
CELEG.contig_1118	7182	0	0	0	CELEG	1.00
CELEG.contig_1119	2329	0	0	0	CELEG	1.00
CELEG.contig_112	16100	0	0	0	CELEG	1.00
CELEG.contig_1120	5233	0	0	0	CELEG	1.00
CELEG.contig_1121	10534	0	0	0	CELEG	1.00
CELEG.contig_1122	25028	0	0	0	CELEG	1.00
CELEG.contig_1123	7869	0	0	0	CELEG	1.00
CELEG.contig_1124	14110	0	0	0	CELEG	1.00
CELEG.contig_1125	14659	0	0	0	CELEG	1.00
CELEG.contig_1126	50546	0	0	0	CELEG	1.00
CELEG.contig_1127	14794	0	2	0	CELEG	1.00
CELEG.contig_1128	6317	0	0	0	CELEG	1.00
CELEG.contig_1129	34414	0	0	0	CELEG	1.00
CELEG.contig_113	5647	0	0	0	CELEG	1.00
CELEG.contig_1130	2973	0	0	0	CELEG	1.00
CELEG.contig_1131	16945	0	0	0	CELEG	1.00
CELEG.contig_1132	5539	0	0	0	CELEG	1.00
CELEG.contig_1133	8439	0	0	0	CELEG	1.00
CELEG.contig_1134	4695	0	0	0	CELEG	1.00
CELEG.contig_1135	10149	0	0	0	CELEG	1.00
CELEG.contig_1136	22046	0	0	0	CELEG	1.00
CELEG.contig_1137	6435	0	0	0	CELEG	1.00
CELEG.contig_1138	2341	0	0	0	CELEG	1.00
CELEG.contig_1139	18062	0	0	0	CELEG	1.00
CELEG.contig_114	22524	0	0	0	CELEG	1.00
CELEG.contig_1140	8189	0	0	0	CELEG	1.00
CELEG.contig_1141	13191	0	0	0	CELEG	1.00
CELEG.contig_1142	14368	0	0	0	CELEG	1.00
CELEG.contig_1143	31918	0	0	0	CELEG	1.00
CELEG.contig_1144	3129	0	0	0	CELEG	1.00
CELEG.contig_1145	4534	0	0	0	CELEG	1.00
CELEG.contig_1146	20007	0	0	0	CELEG	1.00
CELEG.contig_1147	57594	0	0	0	CELEG	1.00
CELEG.contig_1148	21895	0	0	0	CELEG	1.00
CELEG.contig_1149	19746	0	0	0	CELEG	1.00
CELEG.contig_115	117185	0	0	0	CELEG	1.00
CELEG.contig_1150	3811	0	0	0	CELEG	1.00
CELEG.contig_1151	84	0	0	0	CELEG	1.00
CELEG.contig_1152	10519	0	0	0	CELEG	1.00
CELEG.contig_1153	2067	0	0	0	CELEG	1.00
