#contig_id	CELEG	ECOLI	HSAPI	PAERU	taxonomy	fraction_reads
CELEG.contig_4617	3268	0	0	0	CELEG	1.00
CELEG.contig_4618	1062	0	0	0	CELEG	1.00
CELEG.contig_4619	2680	0	0	0	CELEG	1.00
CELEG.contig_462	9409	0	0	0	CELEG	1.00
CELEG.contig_4620	10269	0	0	0	CELEG	1.00
CELEG.contig_4621	3238	0	0	0	CELEG	1.00
CELEG.contig_4622	485	0	0	0	CELEG	1.00
CELEG.contig_4623	676	0	0	0	CELEG	1.00
CELEG.contig_4624	1133	0	0	0	CELEG	1.00
CELEG.contig_4625	2105	0	0	0	CELEG	1.00
CELEG.contig_4626	360	0	0	0	CELEG	1.00
CELEG.contig_4627	317	0	0	0	CELEG	1.00
CELEG.contig_4628	321	0	0	0	CELEG	1.00
CELEG.contig_463	13620	0	0	0	CELEG	1.00
CELEG.contig_4630	1181	0	0	0	CELEG	1.00
CELEG.contig_4631	1089	0	0	0	CELEG	1.00
CELEG.contig_4632	4342	0	0	0	CELEG	1.00
CELEG.contig_4633	1247	0	0	0	CELEG	1.00
CELEG.contig_4634	3224	0	0	0	CELEG	1.00
CELEG.contig_4635	494	0	0	0	CELEG	1.00
CELEG.contig_4636	37	0	0	0	CELEG	1.00
CELEG.contig_4637	2187	0	0	0	CELEG	1.00
CELEG.contig_4638	4674	0	0	0	CELEG	1.00
CELEG.contig_4639	3887	0	0	0	CELEG	1.00
CELEG.contig_464	21576	0	0	0	CELEG	1.00
CELEG.contig_4640	1217	0	0	0	CELEG	1.00
CELEG.contig_4641	958	0	0	0	CELEG	1.00
CELEG.contig_4642	609	0	0	0	CELEG	1.00
CELEG.contig_4643	212	0	0	0	CELEG	1.00
CELEG.contig_4644	1673	0	0	0	CELEG	1.00
CELEG.contig_4645	2050	0	0	0	CELEG	1.00
CELEG.contig_4646	338	0	0	0	CELEG	1.00
CELEG.contig_4647	1227	0	0	0	CELEG	1.00
CELEG.contig_4648	805	0	0	0	CELEG	1.00
CELEG.contig_4649	411	0	0	0	CELEG	1.00
CELEG.contig_465	19885	0	0	0	CELEG	1.00
CELEG.contig_4650	1502	0	0	0	CELEG	1.00
CELEG.contig_4651	263	0	0	0	CELEG	1.00
CELEG.contig_4652	1842	0	0	0	CELEG	1.00
CELEG.contig_4653	328	0	0	0	CELEG	1.00
CELEG.contig_4654	561	0	0	0	CELEG	1.00
CELEG.contig_4655	337	0	0	0	CELEG	1.00
CELEG.contig_4656	217	0	0	0	CELEG	1.00
CELEG.contig_4657	1143	0	0	0	CELEG	1.00
CELEG.contig_4658	738	0	0	0	CELEG	1.00
CELEG.contig_4659	324	0	0	0	CELEG	1.00
CELEG.contig_466	35411	0	0	0	CELEG	1.00
CELEG.contig_4660	230	0	0	0	CELEG	1.00
CELEG.contig_4661	434	0	0	0	CELEG	1.00
CELEG.contig_4662	262	0	0	0	CELEG	1.00
CELEG.contig_4663	617	0	0	0	CELEG	1.00
CELEG.contig_4664	1232	0	0	0	CELEG	1.00
CELEG.contig_4665	1934	0	0	0	CELEG	1.00
CELEG.contig_4666	4062	0	0	0	CELEG	1.00
CELEG.contig_4667	11	0	0	0	CELEG	1.00
CELEG.contig_4669	687	0	0	0	CELEG	1.00
CELEG.contig_467	252	0	0	0	CELEG	1.00
CELEG.contig_4670	577	0	0	0	CELEG	1.00
CELEG.contig_4671	228	0	0	0	CELEG	1.00
CELEG.contig_4672	247	0	0	0	CELEG	1.00
CELEG.contig_4674	1359	0	0	0	CELEG	1.00
CELEG.contig_4675	455	0	0	0	CELEG	1.00
CELEG.contig_4676	870	0	0	0	CELEG	1.00
CELEG.contig_4677	348	0	0	0	CELEG	1.00
CELEG.contig_4678	529	0	0	0	CELEG	1.00
CELEG.contig_4679	794	0	0	0	CELEG	1.00
CELEG.contig_468	1020	0	0	0	CELEG	1.00
CELEG.contig_4680	525	0	0	0	CELEG	1.00
CELEG.contig_4681	2517	0	0	0	CELEG	1.00
CELEG.contig_4682	308	0	0	0	CELEG	1.00
CELEG.contig_4683	113	0	0	0	CELEG	1.00
CELEG.contig_4684	3698	0	0	0	CELEG	1.00
CELEG.contig_4685	1270	0	0	0	CELEG	1.00
CELEG.contig_4686	450	0	0	0	CELEG	1.00
CELEG.contig_4687	4944	0	0	0	CELEG	1.00
CELEG.contig_4688	164	0	0	0	CELEG	1.00
CELEG.contig_4689	153	0	0	0	CELEG	1.00
CELEG.contig_469	20802	0	0	0	CELEG	1.00
CELEG.contig_4690	103	0	0	0	CELEG	1.00
CELEG.contig_4691	406	0	0	0	CELEG	1.00
CELEG.contig_4692	2868	0	0	0	CELEG	1.00
CELEG.contig_4694	1199	0	0	0	CELEG	1.00
CELEG.contig_4695	2	0	0	0	CELEG	1.00
CELEG.contig_4696	32	0	0	0	CELEG	1.00
CELEG.contig_4697	530	0	0	0	CELEG	1.00
CELEG.contig_4698	2077	0	0	0	CELEG	1.00
CELEG.contig_47	61108	0	0	0	CELEG	1.00
CELEG.contig_470	34691	0	0	0	CELEG	1.00
CELEG.contig_4700	253	0	0	0	CELEG	1.00
CELEG.contig_4701	124	0	0	0	CELEG	1.00
CELEG.contig_4702	205	0	0	0	CELEG	1.00
CELEG.contig_4703	386	0	0	0	CELEG	1.00
CELEG.contig_4704	1178	0	0	0	CELEG	1.00
CELEG.contig_4705	207	0	0	0	CELEG	1.00
CELEG.contig_4706	299	0	0	0	CELEG	1.00
CELEG.contig_4707	1991	0	0	0	CELEG	1.00
CELEG.contig_4708	296	0	0	0	CELEG	1.00
CELEG.contig_4709	115	0	0	0	CELEG	1.00
CELEG.contig_471	10557	0	0	0	CELEG	1.00
CELEG.contig_4710	165	0	0	0	CELEG	1.00
CELEG.contig_4711	649	0	0	0	CELEG	1.00
CELEG.contig_4712	747	0	0	0	CELEG	1.00
CELEG.contig_4713	241	0	0	0	CELEG	1.00
CELEG.contig_4714	295	0	0	0	CELEG	1.00
CELEG.contig_4715	2037	0	0	0	CELEG	1.00
CELEG.contig_4716	557	0	0	0	CELEG	1.00
CELEG.contig_4717	949	0	0	0	CELEG	1.00
CELEG.contig_4718	296	0	0	0	CELEG	1.00
CELEG.contig_4719	272	0	0	0	CELEG	1.00
CELEG.contig_472	18068	0	0	0	CELEG	1.00
CELEG.contig_4720	64	0	0	0	CELEG	1.00
CELEG.contig_4721	140	0	0	0	CELEG	1.00
CELEG.contig_4722	260	0	0	0	CELEG	1.00
CELEG.contig_4725	105	0	0	0	CELEG	1.00
CELEG.contig_4726	1442	0	0	0	CELEG	1.00
CELEG.contig_4727	1008	0	0	0	CELEG	1.00
CELEG.contig_4728	489	0	0	0	CELEG	1.00
CELEG.contig_4729	696	0	0	0	CELEG	1.00
CELEG.contig_473	18502	0	0	0	CELEG	1.00
CELEG.contig_4730	89	0	0	0	CELEG	1.00
CELEG.contig_4731	184	0	0	0	CELEG	1.00
CELEG.contig_4732	506	0	0	0	CELEG	1.00
CELEG.contig_4734	730	0	0	0	CELEG	1.00
CELEG.contig_4735	73	0	0	0	CELEG	1.00
CELEG.contig_4736	448	0	0	0	CELEG	1.00
CELEG.contig_4737	18	0	0	0	CELEG	1.00
CELEG.contig_4738	207	0	0	0	CELEG	1.00
CELEG.contig_4739	233	0	0	0	CELEG	1.00
CELEG.contig_474	10427	0	0	0	CELEG	1.00
CELEG.contig_4740	142	0	0	0	CELEG	1.00
CELEG.contig_4741	1692	0	0	0	CELEG	1.00
CELEG.contig_4742	239	0	0	0	CELEG	1.00
CELEG.contig_4743	311	0	0	0	CELEG	1.00
CELEG.contig_4744	287	0	0	0	CELEG	1.00
CELEG.contig_4745	1567	0	0	0	CELEG	1.00
CELEG.contig_4746	175	0	4	0	CELEG	0.98
CELEG.contig_4747	3221	0	0	0	CELEG	1.00
CELEG.contig_4748	1356	0	0	0	CELEG	1.00
CELEG.contig_4749	3388	0	0	0	CELEG	1.00
CELEG.contig_475	17356	0	24	0	CELEG	1.00
CELEG.contig_4750	466	0	0	0	CELEG	1.00
CELEG.contig_4751	122	0	0	0	CELEG	1.00
CELEG.contig_4753	269	0	0	0	CELEG	1.00
CELEG.contig_4754	1301	0	0	0	CELEG	1.00
CELEG.contig_4755	202	0	0	0	CELEG	1.00
CELEG.contig_4756	458	0	0	0	CELEG	1.00
CELEG.contig_4757	177	0	0	0	CELEG	1.00
CELEG.contig_4758	3896	0	0	0	CELEG	1.00
CELEG.contig_4759	311	0	0	0	CELEG	1.00
CELEG.contig_476	6669	0	0	0	CELEG	1.00
CELEG.contig_4761	118	0	0	0	CELEG	1.00
CELEG.contig_4763	678	0	0	0	CELEG	1.00
CELEG.contig_4764	240	0	0	0	CELEG	1.00
CELEG.contig_4767	1618	0	0	0	CELEG	1.00
CELEG.contig_4768	583	0	0	0	CELEG	1.00
CELEG.contig_4769	5661	0	0	0	CELEG	1.00
CELEG.contig_477	65524	0	0	0	CELEG	1.00
CELEG.contig_4770	592	0	0	0	CELEG	1.00
CELEG.contig_4772	184	0	0	0	CELEG	1.00
CELEG.contig_4773	176	0	0	0	CELEG	1.00
CELEG.contig_4774	14432	0	0	0	CELEG	1.00
CELEG.contig_4775	100	0	0	0	CELEG	1.00
CELEG.contig_4778	1182	0	0	0	CELEG	1.00
CELEG.contig_4779	225	0	0	0	CELEG	1.00
CELEG.contig_478	17181	0	0	0	CELEG	1.00
CELEG.contig_4781	222	0	0	0	CELEG	1.00
CELEG.contig_4782	105	0	0	0	CELEG	1.00
CELEG.contig_4783	97	0	0	0	CELEG	1.00
CELEG.contig_4784	155	0	0	0	CELEG	1.00
CELEG.contig_4785	456	0	0	0	CELEG	1.00
CELEG.contig_4786	404	0	0	0	CELEG	1.00
CELEG.contig_4787	1374	0	0	0	CELEG	1.00
CELEG.contig_4788	2215	0	0	0	CELEG	1.00
CELEG.contig_479	12322	0	0	0	CELEG	1.00
CELEG.contig_4791	3160	0	0	0	CELEG	1.00
CELEG.contig_4792	36	0	0	0	CELEG	1.00
CELEG.contig_4793	1656	0	0	0	CELEG	1.00
CELEG.contig_4794	175	0	0	0	CELEG	1.00
CELEG.contig_4795	2214	0	0	0	CELEG	1.00
CELEG.contig_4796	116	0	0	0	CELEG	1.00
CELEG.contig_4797	4594	0	0	0	CELEG	1.00
CELEG.contig_48	5812	0	0	0	CELEG	1.00
CELEG.contig_480	2583	0	0	0	CELEG	1.00
CELEG.contig_4800	121	0	0	0	CELEG	1.00
CELEG.contig_4801	560	0	0	0	CELEG	1.00
CELEG.contig_4802	468	0	0	0	CELEG	1.00
CELEG.contig_4805	1438	0	0	0	CELEG	1.00
CELEG.contig_4806	132	0	0	0	CELEG	1.00
CELEG.contig_4807	83	0	0	0	CELEG	1.00
CELEG.contig_4808	300	0	0	0	CELEG	1.00
CELEG.contig_481	30891	0	0	0	CELEG	1.00
CELEG.contig_4810	271	0	0	0	CELEG	1.00
CELEG.contig_4811	2513	0	0	0	CELEG	1.00
CELEG.contig_4812	3120	0	0	0	CELEG	1.00
CELEG.contig_4813	4945	0	0	0	CELEG	1.00
CELEG.contig_4814	6	0	0	0	CELEG	1.00
CELEG.contig_4815	6781	0	0	0	CELEG	1.00
CELEG.contig_4816	558	0	0	0	CELEG	1.00
CELEG.contig_4817	106	0	0	0	CELEG	1.00
CELEG.contig_4818	2	0	0	0	CELEG	1.00
CELEG.contig_4819	432	0	0	0	CELEG	1.00
CELEG.contig_482	27657	0	0	0	CELEG	1.00
CELEG.contig_4820	2561	0	0	0	CELEG	1.00
CELEG.contig_4821	146	0	0	0	CELEG	1.00
CELEG.contig_4822	2505	0	0	0	CELEG	1.00
CELEG.contig_4823	2819	0	0	0	CELEG	1.00
CELEG.contig_4824	2737	0	0	0	CELEG	1.00
CELEG.contig_4825	897	0	0	0	CELEG	1.00
CELEG.contig_4826	3887	0	0	0	CELEG	1.00
CELEG.contig_4828	3209	0	0	0	CELEG	1.00
CELEG.contig_4829	701	0	0	0	CELEG	1.00
CELEG.contig_483	41766	0	0	0	CELEG	1.00
CELEG.contig_4830	3122	0	0	0	CELEG	1.00
CELEG.contig_4831	5209	0	0	0	CELEG	1.00
CELEG.contig_4832	3109	0	0	0	CELEG	1.00
CELEG.contig_4833	3934	0	0	0	CELEG	1.00
CELEG.contig_4834	925	0	0	0	CELEG	1.00
CELEG.contig_4835	443	0	0	0	CELEG	1.00
CELEG.contig_4836	472	0	0	0	CELEG	1.00
CELEG.contig_4837	2135	0	0	0	CELEG	1.00
CELEG.contig_4839	1470	0	0	0	CELEG	1.00
CELEG.contig_484	10706	0	0	0	CELEG	1.00
CELEG.contig_4840	8368	0	0	0	CELEG	1.00
CELEG.contig_4841	3971	0	0	0	CELEG	1.00
CELEG.contig_4842	3045	0	0	0	CELEG	1.00
CELEG.contig_4843	5328	0	0	0	CELEG	1.00
CELEG.contig_4844	1505	0	0	0	CELEG	1.00
CELEG.contig_4845	1315	0	0	0	CELEG	1.00
CELEG.contig_4846	2158	0	0	0	CELEG	1.00
CELEG.contig_4847	376	0	0	0	CELEG	1.00
CELEG.contig_4848	199	0	0	0	CELEG	1.00
CELEG.contig_4849	18590	0	0	0	CELEG	1.00
CELEG.contig_485	6373	0	0	0	CELEG	1.00
CELEG.contig_4850	426	0	0	0	CELEG	1.00
CELEG.contig_4851	2714	0	0	0	CELEG	1.00
CELEG.contig_4852	1606	0	0	0	CELEG	1.00
CELEG.contig_4853	429	0	0	0	CELEG	1.00
CELEG.contig_4854	402	0	0	0	CELEG	1.00
CELEG.contig_4855	1648	0	0	0	CELEG	1.00
CELEG.contig_4856	17701	0	0	0	CELEG	1.00
CELEG.contig_4857	783	0	0	0	CELEG	1.00
CELEG.contig_4858	18429	0	0	0	CELEG	1.00
CELEG.contig_4859	1462	0	0	0	CELEG	1.00
CELEG.contig_486	40089	0	0	0	CELEG	1.00
CELEG.contig_4860	252	0	0	0	CELEG	1.00
CELEG.contig_4861	1003	0	0	0	CELEG	1.00
CELEG.contig_4862	47	0	0	0	CELEG	1.00
CELEG.contig_4863	5160	0	0	0	CELEG	1.00
CELEG.contig_4864	432	0	0	0	CELEG	1.00
CELEG.contig_4865	1606	0	0	0	CELEG	1.00
CELEG.contig_4866	1101	0	0	0	CELEG	1.00
CELEG.contig_4867	806	0	0	0	CELEG	1.00
CELEG.contig_4868	245	0	0	0	CELEG	1.00
CELEG.contig_4869	658	0	0	0	CELEG	1.00
CELEG.contig_487	1521	0	0	0	CELEG	1.00
CELEG.contig_4870	1936	0	0	0	CELEG	1.00
CELEG.contig_4871	804	0	0	0	CELEG	1.00
CELEG.contig_4872	3076	0	0	0	CELEG	1.00
CELEG.contig_4873	2684	0	0	0	CELEG	1.00
CELEG.contig_4874	408	0	0	0	CELEG	1.00
CELEG.contig_4875	32	0	0	0	CELEG	1.00
CELEG.contig_4876	49	0	0	0	CELEG	1.00
CELEG.contig_4877	3402	0	0	0	CELEG	1.00
CELEG.contig_4878	622	0	0	0	CELEG	1.00
CELEG.contig_4879	2105	0	0	0	CELEG	1.00
CELEG.contig_488	20221	0	0	0	CELEG	1.00
CELEG.contig_4880	107	0	0	0	CELEG	1.00
CELEG.contig_4881	6775	0	0	0	CELEG	1.00
CELEG.contig_4882	420	0	0	0	CELEG	1.00
CELEG.contig_4883	2771	0	0	0	CELEG	1.00
CELEG.contig_4884	2157	0	0	0	CELEG	1.00
CELEG.contig_4885	1772	0	0	0	CELEG	1.00
CELEG.contig_4886	3633	0	0	0	CELEG	1.00
CELEG.contig_4887	162	0	0	0	CELEG	1.00
CELEG.contig_4888	136	0	0	0	CELEG	1.00
CELEG.contig_4889	3905	0	0	0	CELEG	1.00
CELEG.contig_489	2509	0	0	0	CELEG	1.00
CELEG.contig_4890	1633	0	0	0	CELEG	1.00
CELEG.contig_4891	1503	0	0	0	CELEG	1.00
CELEG.contig_4892	2045	0	0	0	CELEG	1.00
CELEG.contig_4893	105	0	0	0	CELEG	1.00
CELEG.contig_4894	1016	0	0	0	CELEG	1.00
CELEG.contig_4895	722	0	0	0	CELEG	1.00
CELEG.contig_4896	554	0	0	0	CELEG	1.00
CELEG.contig_4897	671	0	0	0	CELEG	1.00
CELEG.contig_4898	1242	0	0	0	CELEG	1.00
CELEG.contig_4899	220	0	0	0	CELEG	1.00
CELEG.contig_49	27203	0	0	0	CELEG	1.00
CELEG.contig_490	4014	0	0	0	CELEG	1.00
CELEG.contig_4900	331	0	0	0	CELEG	1.00
CELEG.contig_4901	1866	0	0	0	CELEG	1.00
CELEG.contig_4902	1773	0	0	0	CELEG	1.00
CELEG.contig_4903	828	0	0	0	CELEG	1.00
CELEG.contig_4904	1851	0	0	0	CELEG	1.00
CELEG.contig_4905	6	0	0	0	CELEG	1.00
CELEG.contig_4906	8296	0	0	0	CELEG	1.00
CELEG.contig_4907	2187	0	0	0	CELEG	1.00
CELEG.contig_4908	519	0	0	0	CELEG	1.00
CELEG.contig_4909	817	0	0	0	CELEG	1.00
CELEG.contig_491	2934	0	0	0	CELEG	1.00
CELEG.contig_4910	94	0	0	0	CELEG	1.00
CELEG.contig_4911	856	0	0	0	CELEG	1.00
CELEG.contig_4912	223	0	0	0	CELEG	1.00
CELEG.contig_4913	628	0	0	0	CELEG	1.00
CELEG.contig_4914	1545	0	0	0	CELEG	1.00
CELEG.contig_4915	311	0	0	0	CELEG	1.00
CELEG.contig_4916	625	0	0	0	CELEG	1.00
CELEG.contig_4917	1411	0	0	0	CELEG	1.00
CELEG.contig_4918	353	0	0	0	CELEG	1.00
CELEG.contig_4919	1020	0	0	0	CELEG	1.00
CELEG.contig_492	6461	0	0	0	CELEG	1.00
CELEG.contig_4920	100	0	0	0	CELEG	1.00
CELEG.contig_4922	162	0	0	0	CELEG	1.00
CELEG.contig_4923	1498	0	0	0	CELEG	1.00
CELEG.contig_4924	2240	0	0	0	CELEG	1.00
CELEG.contig_4925	453	0	0	0	CELEG	1.00
CELEG.contig_4926	697	0	0	0	CELEG	1.00
CELEG.contig_4927	273	0	0	0	CELEG	1.00
CELEG.contig_4928	556	0	0	0	CELEG	1.00
CELEG.contig_4929	678	0	0	0	CELEG	1.00
CELEG.contig_493	107205	0	0	0	CELEG	1.00
CELEG.contig_4930	3498	0	0	0	CELEG	1.00
CELEG.contig_4931	259	0	0	0	CELEG	1.00
CELEG.contig_4932	594	0	0	0	CELEG	1.00
CELEG.contig_4933	106	0	0	0	CELEG	1.00
CELEG.contig_4934	939	0	0	0	CELEG	1.00
CELEG.contig_4935	938	0	0	0	CELEG	1.00
CELEG.contig_4936	11070	0	0	0	CELEG	1.00
CELEG.contig_4937	1371	0	0	0	CELEG	1.00
CELEG.contig_4938	469	0	0	0	CELEG	1.00
CELEG.contig_4939	226	0	0	0	CELEG	1.00
CELEG.contig_494	9920	0	0	0	CELEG	1.00
CELEG.contig_4940	1324	0	0	0	CELEG	1.00
CELEG.contig_4941	2352	0	0	0	CELEG	1.00
CELEG.contig_4942	239	0	0	0	CELEG	1.00
CELEG.contig_4943	450	0	0	0	CELEG	1.00
CELEG.contig_4944	386	0	0	0	CELEG	1.00
CELEG.contig_4945	2917	0	0	0	CELEG	1.00
CELEG.contig_4946	655	0	0	0	CELEG	1.00
CELEG.contig_4947	402	0	0	0	CELEG	1.00
CELEG.contig_4948	216	0	0	0	CELEG	1.00
CELEG.contig_4949	362	0	0	0	CELEG	1.00
CELEG.contig_495	13284	0	0	0	CELEG	1.00
CELEG.contig_4950	30	0	0	0	CELEG	1.00
CELEG.contig_4951	555	0	0	0	CELEG	1.00
CELEG.contig_4952	505	0	0	0	CELEG	1.00
CELEG.contig_4953	983	0	0	0	CELEG	1.00
CELEG.contig_4954	246	0	0	0	CELEG	1.00
CELEG.contig_4955	3720	0	0	0	CELEG	1.00
CELEG.contig_4956	1415	0	0	0	CELEG	1.00
CELEG.contig_4957	1	0	0	0	CELEG	1.00
CELEG.contig_4958	750	0	0	0	CELEG	1.00
CELEG.contig_4959	1714	0	0	0	CELEG	1.00
CELEG.contig_496	18579	0	0	0	CELEG	1.00
CELEG.contig_4960	1073	0	0	0	CELEG	1.00
CELEG.contig_4961	1092	0	0	0	CELEG	1.00
CELEG.contig_4962	456	0	0	0	CELEG	1.00
CELEG.contig_4963	1323	0	0	0	CELEG	1.00
CELEG.contig_4965	707	0	0	0	CELEG	1.00
CELEG.contig_4966	98	0	0	0	CELEG	1.00
CELEG.contig_4967	1268	0	0	0	CELEG	1.00
CELEG.contig_4968	467	0	0	0	CELEG	1.00
CELEG.contig_4969	96	0	0	0	CELEG	1.00
CELEG.contig_497	13830	0	0	0	CELEG	1.00
CELEG.contig_4970	3127	0	0	0	CELEG	1.00
CELEG.contig_4971	562	0	0	0	CELEG	1.00
CELEG.contig_4972	855	0	0	0	CELEG	1.00
CELEG.contig_4973	120	0	0	0	CELEG	1.00
CELEG.contig_4974	1013	0	0	0	CELEG	1.00
CELEG.contig_4976	905	0	0	0	CELEG	1.00
CELEG.contig_4977	608	0	0	0	CELEG	1.00
CELEG.contig_4978	1520	0	0	0	CELEG	1.00
CELEG.contig_4979	551	0	0	0	CELEG	1.00
CELEG.contig_498	30810	0	0	0	CELEG	1.00
CELEG.contig_4980	294	0	0	0	CELEG	1.00
CELEG.contig_4981	1453	0	0	0	CELEG	1.00
CELEG.contig_4982	243	0	0	0	CELEG	1.00
CELEG.contig_4983	324	0	0	0	CELEG	1.00
CELEG.contig_4984	320	0	0	0	CELEG	1.00
CELEG.contig_4985	513	0	0	0	CELEG	1.00
CELEG.contig_4986	1457	0	0	0	CELEG	1.00
CELEG.contig_4987	614	0	0	0	CELEG	1.00
CELEG.contig_4988	1824	0	0	0	CELEG	1.00
CELEG.contig_4989	201	0	0	0	CELEG	1.00
CELEG.contig_499	6500	0	0	0	CELEG	1.00
CELEG.contig_4990	356	0	0	0	CELEG	1.00
CELEG.contig_4991	344	0	0	0	CELEG	1.00
CELEG.contig_4992	649	0	0	0	CELEG	1.00
CELEG.contig_4993	94	0	0	0	CELEG	1.00
CELEG.contig_4994	410	0	0	0	CELEG	1.00
CELEG.contig_4995	241	0	0	0	CELEG	1.00
CELEG.contig_4996	165	0	0	0	CELEG	1.00
CELEG.contig_4997	202	0	0	0	CELEG	1.00
CELEG.contig_4998	591	0	0	0	CELEG	1.00
CELEG.contig_4999	1442	0	0	0	CELEG	1.00
CELEG.contig_5	18855	0	0	0	CELEG	1.00
CELEG.contig_50	48986	0	0	0	CELEG	1.00
CELEG.contig_500	13951	0	0	0	CELEG	1.00
CELEG.contig_5000	342	0	0	0	CELEG	1.00
CELEG.contig_5001	99	0	0	0	CELEG	1.00
CELEG.contig_5002	4	0	0	0	CELEG	1.00
CELEG.contig_5003	485	0	0	0	CELEG	1.00
CELEG.contig_5004	589	0	0	0	CELEG	1.00
CELEG.contig_5005	2610	0	0	0	CELEG	1.00
CELEG.contig_5006	1159	0	0	0	CELEG	1.00
CELEG.contig_5007	529	0	0	0	CELEG	1.00
CELEG.contig_5008	439	0	0	0	CELEG	1.00
CELEG.contig_5009	306	0	0	0	CELEG	1.00
CELEG.contig_501	7013	0	0	0	CELEG	1.00
CELEG.contig_5010	496	0	0	0	CELEG	1.00
CELEG.contig_5011	188	0	0	0	CELEG	1.00
CELEG.contig_5012	9	0	0	0	CELEG	1.00
CELEG.contig_5013	4	0	0	0	CELEG	1.00
CELEG.contig_5014	175	0	0	0	CELEG	1.00
CELEG.contig_5015	292	0	0	0	CELEG	1.00
CELEG.contig_5016	691	0	0	0	CELEG	1.00
CELEG.contig_5017	423	0	0	0	CELEG	1.00
CELEG.contig_5018	653	0	0	0	CELEG	1.00
CELEG.contig_5019	511	0	0	0	CELEG	1.00
CELEG.contig_502	11447	0	0	0	CELEG	1.00
CELEG.contig_5020	202	0	0	0	CELEG	1.00
CELEG.contig_5021	1583	0	0	0	CELEG	1.00
CELEG.contig_5022	144	0	0	0	CELEG	1.00
CELEG.contig_5023	334	0	0	0	CELEG	1.00
CELEG.contig_5024	184	0	0	0	CELEG	1.00
CELEG.contig_5025	114	0	0	0	CELEG	1.00
CELEG.contig_5026	135	0	0	0	CELEG	1.00
CELEG.contig_5027	497	0	0	0	CELEG	1.00
CELEG.contig_5028	2184	0	0	0	CELEG	1.00
CELEG.contig_5029	510	0	0	0	CELEG	1.00
CELEG.contig_503	3802	0	0	0	CELEG	1.00
CELEG.contig_5031	720	0	0	0	CELEG	1.00
CELEG.contig_5032	436	0	0	0	CELEG	1.00
CELEG.contig_5033	803	0	0	0	CELEG	1.00
CELEG.contig_5035	675	0	0	0	CELEG	1.00
CELEG.contig_5036	284	0	0	0	CELEG	1.00
CELEG.contig_5037	239	0	0	0	CELEG	1.00
CELEG.contig_5038	679	0	0	0	CELEG	1.00
CELEG.contig_5039	105	0	0	0	CELEG	1.00
CELEG.contig_504	13297	0	0	0	CELEG	1.00
CELEG.contig_5040	144	0	0	0	CELEG	1.00
CELEG.contig_5041	296	0	0	0	CELEG	1.00
CELEG.contig_5042	289	0	0	0	CELEG	1.00
CELEG.contig_5043	564	0	0	0	CELEG	1.00
CELEG.contig_5045	489	0	0	0	CELEG	1.00
CELEG.contig_5046	201	0	0	0	CELEG	1.00
CELEG.contig_5048	179	0	0	0	CELEG	1.00
CELEG.contig_5049	52	0	0	0	CELEG	1.00
CELEG.contig_505	2354	0	0	0	CELEG	1.00
CELEG.contig_5050	187	0	0	0	CELEG	1.00
CELEG.contig_5051	289	0	0	0	CELEG	1.00
CELEG.contig_5052	200	0	0	0	CELEG	1.00
CELEG.contig_5053	246	0	0	0	CELEG	1.00
CELEG.contig_5054	263	0	0	0	CELEG	1.00
CELEG.contig_5055	1444	0	0	0	CELEG	1.00
CELEG.contig_5056	127	0	0	0	CELEG	1.00
CELEG.contig_5057	158	0	0	0	CELEG	1.00
CELEG.contig_5058	993	0	0	0	CELEG	1.00
CELEG.contig_5059	252	0	0	0	CELEG	1.00
CELEG.contig_506	30585	0	0	0	CELEG	1.00
CELEG.contig_5060	159	0	0	0	CELEG	1.00
CELEG.contig_5061	299	0	0	0	CELEG	1.00
CELEG.contig_5062	56	0	0	0	CELEG	1.00
CELEG.contig_5063	641	0	0	0	CELEG	1.00
CELEG.contig_5065	3970	0	0	0	CELEG	1.00
CELEG.contig_5066	97	0	0	0	CELEG	1.00
CELEG.contig_5067	181	0	0	0	CELEG	1.00
CELEG.contig_5068	475	0	0	0	CELEG	1.00
CELEG.contig_5069	123	0	0	0	CELEG	1.00
CELEG.contig_507	5164	0	0	0	CELEG	1.00
CELEG.contig_5070	740	0	0	0	CELEG	1.00
CELEG.contig_5071	243	0	0	0	CELEG	1.00
CELEG.contig_5072	145	0	0	0	CELEG	1.00
CELEG.contig_5073	256	0	0	0	CELEG	1.00
CELEG.contig_5074	508	0	0	0	CELEG	1.00
CELEG.contig_5075	173	0	0	0	CELEG	1.00
CELEG.contig_5076	172	0	0	0	CELEG	1.00
CELEG.contig_5077	6826	0	0	0	CELEG	1.00
CELEG.contig_5078	11	0	0	0	CELEG	1.00
CELEG.contig_5079	132	0	0	0	CELEG	1.00
CELEG.contig_508	1	0	0	0	CELEG	1.00
CELEG.contig_5080	83	0	0	0	CELEG	1.00
CELEG.contig_5081	105	0	0	0	CELEG	1.00
CELEG.contig_5082	1605	0	0	0	CELEG	1.00
CELEG.contig_5083	403	0	0	0	CELEG	1.00
CELEG.contig_5084	453	0	0	0	CELEG	1.00
CELEG.contig_5085	1425	0	0	0	CELEG	1.00
CELEG.contig_5087	4572	0	0	0	CELEG	1.00
CELEG.contig_5088	216	0	0	0	CELEG	1.00
CELEG.contig_5089	114	0	0	0	CELEG	1.00
CELEG.contig_509	11324	0	0	0	CELEG	1.00
CELEG.contig_5091	3268	0	0	0	CELEG	1.00
CELEG.contig_5093	3130	0	0	0	CELEG	1.00
